,Losses Discriminator,Losses Generator,Accurracy
0,1.9702144861221313,6.869770526885986,0.19425778863775198
1,1.4203382730484009,5.323798179626465,0.24007330482590103
2,0.3574550449848175,5.464311599731445,0.26328649969456325
3,0.2994840145111084,4.009748458862305,0.2681734880879658
4,0.3519609272480011,5.403415679931641,0.30238240684178375
5,0.2148842066526413,4.088001251220703,0.29016493585827735
6,0.3075876832008362,2.492579221725464,0.3194868662186927
7,0.4130963981151581,2.547382354736328,0.31704337202199145
8,0.4511191248893738,3.273637533187866,0.3335369578497251
9,0.5485382080078125,3.059669017791748,0.3243738546120953
10,0.7754828929901123,4.999296188354492,0.3341478313989004
11,1.2465758323669434,4.980800628662109,0.33109346365302383
12,1.1339881420135498,1.3681254386901855,0.34025656689065364
13,0.8562866449356079,1.5192795991897583,0.34575442883323154
14,0.7731215357780457,2.8374154567718506,0.340867440439829
15,0.8796756863594055,1.5250892639160156,0.3182651191203421
16,1.6712671518325806,0.5915079116821289,0.3213194868662187
17,1.0563502311706543,1.1346499919891357,0.3298717165546732
18,1.1320784091949463,1.1187983751296997,0.31704337202199145
19,0.834479808807373,2.8226256370544434,0.3353695784972511
20,1.1405938863754272,1.385493278503418,0.3127672571777642
21,0.6714400053024292,2.509589672088623,0.3268173488087966
22,0.7427525520324707,2.8909454345703125,0.29138668295662795
23,0.8519072532653809,3.3869540691375732,0.3182651191203421
24,1.0686813592910767,1.3772497177124023,0.28833231521075137
25,0.7838523983955383,2.006493091583252,0.31337813072693954
26,0.7918087840080261,1.470933198928833,0.30849114233353697
27,0.7378606200218201,3.1981101036071777,0.3213194868662187
28,0.9226095080375671,1.2828845977783203,0.28833231521075137
29,1.0460249185562134,1.0286089181900024,0.28649969456322544
30,0.8110694289207458,3.4548487663269043,0.29688454489920585
31,0.7296788096427917,3.2918052673339844,0.31154551007941356
32,0.7995707988739014,4.179563522338867,0.30421502748930973
33,0.9830065965652466,1.5572681427001953,0.31459987782529014
34,0.9109629392623901,2.490623712539673,0.29566279780085525
35,0.768936276435852,3.317619800567627,0.31398900427611487
36,1.1702872514724731,1.1907575130462646,0.30482590103848506
37,0.7843711376190186,4.2109479904174805,0.3072693952351863
38,0.8696147203445435,4.33950138092041,0.2999389126450825
39,0.7792103886604309,2.157860279083252,0.30788026878436164
40,0.6417826414108276,2.817943811416626,0.3011606597434331
41,0.7151457071304321,2.9059879779815674,0.28161270616982287
42,0.6127051711082458,3.466600179672241,0.2944410507025046
43,1.019268274307251,5.016803741455078,0.2889431887599267
44,0.6916772127151489,3.058137893676758,0.2944410507025046
45,0.7687156200408936,3.2430038452148438,0.2852779474648748
46,0.7819137573242188,1.9324877262115479,0.2950519242516799
47,0.8424148559570312,1.8786989450454712,0.29138668295662795
48,0.7240896821022034,3.255664348602295,0.2907758094074527
49,0.6570504903793335,4.086936950683594,0.2840562003665241
50,0.9296714663505554,1.641916275024414,0.28833231521075137
51,0.7146812081336975,2.628361225128174,0.2907758094074527
52,0.6955915093421936,2.1669139862060547,0.2944410507025046
53,0.7828158140182495,1.8289220333099365,0.2858888210140501
54,1.1008093357086182,4.897607803344727,0.29016493585827735
55,1.0316253900527954,5.348622798919678,0.2803909590714722
56,0.7944439053535461,3.6496198177337646,0.289554062309102
57,0.6098296642303467,3.4252967834472656,0.27855833842394623
58,1.2995623350143433,5.644878387451172,0.2803909590714722
59,0.6877330541610718,3.0501670837402344,0.29016493585827735
60,0.8553821444511414,1.6441367864608765,0.2919975565058033
61,0.9308724403381348,4.3211517333984375,0.29688454489920585
62,0.7425545454025269,4.348097801208496,0.27916921197312156
63,0.6758914589881897,2.3634862899780273,0.2712278558338424
64,0.6026977896690369,2.843632221221924,0.289554062309102
65,0.6398919820785522,2.731140375137329,0.2871105681124007
66,0.7617119550704956,1.6681149005889893,0.27550397067806964
67,0.6215850114822388,3.0788931846618652,0.2773365913255956
68,0.6660360097885132,2.935105323791504,0.27916921197312156
69,0.6854684352874756,4.185288429260254,0.27611484422724497
70,0.7416556477546692,3.792053699493408,0.2779474648747709
71,0.6863886713981628,3.0776314735412598,0.3017715332926084
72,0.843325674533844,1.0075846910476685,0.2962736713500305
73,0.7223262190818787,3.0619351863861084,0.28100183262064754
74,0.9444495439529419,2.037809133529663,0.29138668295662795
75,0.6993541717529297,2.6268768310546875,0.2907758094074527
76,0.6833924055099487,2.1004815101623535,0.28833231521075137
77,0.7894557118415833,2.0597758293151855,0.2748930971288943
78,0.7373870015144348,3.045300006866455,0.27611484422724497
79,0.6388041377067566,3.1401283740997314,0.28649969456322544
80,0.6313464641571045,2.8032350540161133,0.2797800855222969
81,0.4976438283920288,2.7676331996917725,0.2840562003665241
82,0.7153671979904175,3.8280420303344727,0.2773365913255956
83,0.7359331250190735,2.12294340133667,0.27855833842394623
84,0.6419561505317688,3.4241983890533447,0.28466707391569945
85,0.679226279258728,4.208548545837402,0.27855833842394623
86,0.8098973035812378,4.631437301635742,0.2858888210140501
87,0.5481515526771545,3.2647857666015625,0.27550397067806964
88,0.7665916681289673,1.7055189609527588,0.28466707391569945
89,0.6682068109512329,3.635985851287842,0.2840562003665241
90,0.7406649589538574,3.1409168243408203,0.2834453268173488
91,0.5772045254707336,3.3532676696777344,0.2803909590714722
92,0.8590978384017944,3.7340855598449707,0.29138668295662795
93,0.9449650049209595,3.859445571899414,0.30482590103848506
94,0.5936760902404785,3.2693300247192383,0.27855833842394623
95,1.1979950666427612,1.0618095397949219,0.2852779474648748
96,0.6990036964416504,2.899406909942627,0.28649969456322544
97,0.8161886930465698,4.718317031860352,0.29016493585827735
98,0.770480215549469,1.702712893486023,0.2712278558338424
99,0.6403298377990723,2.507744312286377,0.2834453268173488
